datetime,0
2022-01-04,0.026905994136074626
2022-01-05,-0.030607372052147412
2022-01-06,0.01568790839217555
2022-01-07,0.010098275767309383
2022-01-10,0.006878947787344946
2022-01-11,
2022-01-12,-0.025886434407962112
2022-01-13,
2022-01-14,0.044572176842379116
2022-01-17,0.016581228433692887
2022-01-18,0.05041550542161201
2022-01-19,0.00017124689399544636
2022-01-20,
2022-01-21,-0.028531757130022848
2022-01-24,
2022-01-25,-0.031131159020479134
2022-01-26,0.019127555518045705
2022-01-27,-0.07748135709682177
2022-01-28,-0.0026087247557307768
2022-02-07,0.004324810676574026
2022-02-08,-0.0030578976750159485
2022-02-09,0.019567808213537333
2022-02-10,
2022-02-11,0.003530345364650462
2022-02-14,
2022-02-15,0.018663278612990566
2022-02-16,-0.0707653214456547
2022-02-17,-0.064612859867257
2022-02-18,-0.00030850250076896427
2022-02-21,-0.011752434122923736
2022-02-22,0.011833600220558555
2022-02-23,0.061118037874602044
2022-02-24,
2022-02-25,0.1199395576710141
2022-02-28,0.03495052577534871
2022-03-01,0.0030363329903088355
2022-03-02,-0.008883360779474542
2022-03-03,-0.004589323742005332
2022-03-04,-0.042156468071175776
2022-03-07,0.01858688062495722
2022-03-08,0.0485828100912361
2022-03-09,0.04083241994482125
2022-03-10,-0.0038695284492683605
2022-03-11,-0.04588173841333032
2022-03-14,0.0012582162016194181
2022-03-15,-0.016125496568385366
2022-03-16,-0.029023767190140905
2022-03-17,-0.01713224907031154
2022-03-18,-0.0410833641204425
2022-03-21,0.00036786177312490734
2022-03-22,-0.0013844299100488225
2022-03-23,0.043646753471560294
2022-03-24,-0.07234151706075316
2022-03-25,-0.015417600424135066
2022-03-28,-0.017480672868580686
2022-03-29,0.15600057317763522
2022-03-30,-0.05511722172028975
2022-03-31,-0.02523716691639876
2022-04-01,-0.03274739679196847
2022-04-06,-0.11318077167347766
2022-04-07,0.0014053085907992854
2022-04-08,-0.01472015683999541
2022-04-11,0.06999998370157827
2022-04-12,-0.007747200367615008
2022-04-13,-0.000988809683332728
2022-04-14,-0.0030089312448363433
2022-04-15,-0.0350833875022342
2022-04-18,-0.02645587325953326
2022-04-19,0.005260320244088463
2022-04-20,-0.02148561154974186
2022-04-21,0.0014814764832118482
2022-04-22,-0.00528026204630697
2022-04-25,0.0428166729757975
2022-04-26,-0.020509612238953173
2022-04-27,0.05406178188438232
2022-04-28,-0.07668552980403326
2022-04-29,-0.02911028720051247
2022-05-05,0.01861749199051803
2022-05-06,0.02565979836388055
2022-05-09,-0.0489301387901395
2022-05-10,-0.004447948957422482
2022-05-11,-0.019256483732037234
