datetime,0
2022-01-04,0.01994624663058939
2022-01-05,-0.022223402532424535
2022-01-06,-0.0015577693939694908
2022-01-07,0.004040138945048168
2022-01-10,0.005595877573662672
2022-01-11,
2022-01-12,-0.012630573757009874
2022-01-13,
2022-01-14,0.03450929747675351
2022-01-17,0.011113424578996644
2022-01-18,0.030752255594454183
2022-01-19,0.005028958420909834
2022-01-20,
2022-01-21,-0.025948901409735985
2022-01-24,
2022-01-25,-0.01997492779404102
2022-01-26,0.009325792456536572
2022-01-27,-0.05936803127194605
2022-01-28,-0.005792232874554583
2022-02-07,0.0013283166159593141
2022-02-08,0.00394168760076627
2022-02-09,0.022569218033587867
2022-02-10,
2022-02-11,-0.011891886040849713
2022-02-14,
2022-02-15,0.010629779699456225
2022-02-16,-0.05926162807576791
2022-02-17,-0.056416936262219726
2022-02-18,0.004419360748976372
2022-02-21,-0.01311465879479856
2022-02-22,0.018686103349162382
2022-02-23,0.035593220938240834
2022-02-24,
2022-02-25,0.09619946691882775
2022-02-28,0.028477401392021373
2022-03-01,0.004718435459538597
2022-03-02,-0.014568735408042058
2022-03-03,-0.007015510346848112
2022-03-04,-0.033040124608450405
2022-03-07,0.03403310082499848
2022-03-08,0.02876707991160491
2022-03-09,0.036826325430863525
2022-03-10,-0.006683545568275299
2022-03-11,-0.040337401626810494
2022-03-14,0.001989333338410502
2022-03-15,-0.004538105601912157
2022-03-16,-0.036639877663703295
2022-03-17,-0.009550208636419212
2022-03-18,-0.042739218964155556
2022-03-21,0.0065920072238580246
2022-03-22,-0.015556730099521444
2022-03-23,0.03423837154138084
2022-03-24,-0.0501662677381038
2022-03-25,-0.008751439751024465
2022-03-28,-0.027594196496589674
2022-03-29,0.12537154093247083
2022-03-30,-0.04158869270260004
2022-03-31,-0.02886000703681444
2022-04-01,-0.02703279342861213
2022-04-06,-0.09840070723085419
2022-04-07,0.00029545722298057346
2022-04-08,-0.001266124262907169
2022-04-11,0.05886269201343496
2022-04-12,-0.012162381471464763
2022-04-13,-0.0019137724440653693
2022-04-14,0.012245710484995311
2022-04-15,-0.039058893298770984
2022-04-18,-0.019826275177583463
2022-04-19,0.010206028527571256
2022-04-20,-0.02049898376129063
2022-04-21,0.006828650590222695
2022-04-22,0.0013620794984624612
2022-04-25,0.034522626978052244
2022-04-26,-0.031073091364944502
2022-04-27,0.03708919705410345
2022-04-28,-0.06463298803059782
2022-04-29,-0.007206871328542521
2022-05-05,0.009592741259441843
2022-05-06,0.02660901149883424
2022-05-09,-0.041642316411920795
2022-05-10,-0.00902297478332632
2022-05-11,-0.011484288523951064
2022-05-12,-0.016827750388359045
2022-05-13,0.045818135291649784
2022-05-16,0.05789090649726128
2022-05-17,-0.02161780412338181
2022-05-18,-0.0026426049800836143
2022-05-19,-0.06188856410499292
2022-05-20,-0.021809989810617544
2022-05-23,-0.022937858436721123
2022-05-24,0.02134634726429205
2022-05-25,-0.00412192203896569
2022-05-26,0.07607096676234561
2022-05-27,-0.15393670091719003
2022-05-30,-0.03651749103486968
2022-05-31,-0.06749606518777354
2022-06-01,-0.06072193194423355
2022-06-02,-0.041689162083663904
2022-06-06,-0.04635373994385156
2022-06-07,-0.15598487459385954
2022-06-08,0.05715366209638393
2022-06-09,-0.014781829023077854
2022-06-10,0.038751904835461905
2022-06-13,0.004989740672398706
2022-06-14,0.01661405913295507
2022-06-15,0.02422081734120818
2022-06-16,0.06386926519412509
2022-06-17,-0.01932935339067089
2022-06-20,-0.00805414817574823
2022-06-21,0.029542280711038867
2022-06-22,0.004069932586858598
2022-06-23,-0.050853900933360806
2022-06-24,-0.0015245702975439897
2022-06-27,-0.009436974655498644
2022-06-28,-0.017829757633429116
2022-06-29,-0.028419200610862526
2022-06-30,0.016167401801712025
2022-07-01,0.0002723340334548919
2022-07-04,0.01198406478313347
2022-07-05,-0.05616240003496303
2022-07-06,0.005720343855670717
2022-07-07,0.021956394245965027
2022-07-08,0.019268913984593437
2022-07-11,0.05164480741119479
2022-07-12,0.03889731444990454
2022-07-13,-0.025739824279787896
2022-07-14,-0.0703073215096346
2022-07-15,-0.033581070984729816
2022-07-18,-0.0032575787847572524
2022-07-19,-0.0032553046608415183
2022-07-20,0.021008060162798808
2022-07-21,-0.05973604642795432
2022-07-22,-0.07309725698020546
2022-07-25,0.09833186329504189
2022-07-26,-0.05064582899757215
2022-07-27,0.014240912498412117
2022-07-28,-0.011835576973323995
2022-07-29,-0.031749746134065344
2022-08-01,-0.04975151958899229
2022-08-02,0.009013232250991592
2022-08-03,-0.06286424490840788
2022-08-04,-0.05339278170600187
2022-08-05,-0.07849052453390183
2022-08-08,0.006520057927587948
2022-08-09,-0.05201543990804485
2022-08-10,-0.011078687541925673
2022-08-11,-0.044760403641639426
2022-08-12,0.011994375670912527
2022-08-15,-0.01437475949820811
2022-08-16,-0.02267952447992062
2022-08-17,0.09298595830779918
2022-08-18,-0.06518600776483487
2022-08-19,0.16858665933012798
2022-08-22,0.001181906379024618
2022-08-23,-0.02417959911264238
2022-08-24,0.017799387726743904
2022-08-25,-0.005573559934868936
2022-08-26,-0.011804464768016075
2022-08-29,0.0631332547470036
2022-08-30,0.018831330445697472
2022-08-31,-0.0016847975093084743
2022-09-01,0.07403783978932243
2022-09-02,-0.07652886481760404
2022-09-05,-0.006422167894631356
2022-09-06,0.05438311526400725
2022-09-07,-0.022106962059918446
2022-09-08,0.08951262101394857
2022-09-09,0.05702296757569594
2022-09-13,-0.028295366673618386
2022-09-14,0.001171800626385617
2022-09-15,-0.0806171250261161
